ID Participante,Edad,Sexo,Canal,Estimulo,SOI,Calificacion
R_0U4PskIpHioyiUV,29,2,Audiovisual,H246,"5,000","6,5"
R_0U4PskIpHioyiUV,29,2,Audiovisual,H249,"6,111","4,3"
R_0U4PskIpHioyiUV,29,2,Audiovisual,H250,"1,667","8,2"
R_0U4PskIpHioyiUV,29,2,Audiovisual,H251,"3,778","6,4"
R_0U4PskIpHioyiUV,29,2,Audiovisual,H253,"4,556","3,9"
R_0U4PskIpHioyiUV,29,2,Audiovisual,H254,"3,667","4,3"
R_3MRRZK9Ydn0sDrX,25,2,Audio,H200,"4,111","2,6"
R_3MRRZK9Ydn0sDrX,25,2,Audio,H203,"4,444","1,7"
R_3MRRZK9Ydn0sDrX,25,2,Audio,H204,"6,111","8,1"
R_3MRRZK9Ydn0sDrX,25,2,Audio,H205,"2,333","7,8"
R_3MRRZK9Ydn0sDrX,25,2,Audio,H206,"5,111",2
R_3MRRZK9Ydn0sDrX,25,2,Audio,H207,"6,778","2,2"
R_3MRRZK9Ydn0sDrX,25,2,Audio,H208,"6,333",2
R_3MRRZK9Ydn0sDrX,25,2,Audio,H209,"4,000","7,3"
R_3MRRZK9Ydn0sDrX,25,2,Audio,H210,"2,111","2,3"
R_3MRRZK9Ydn0sDrX,25,2,Audio,H211,"4,778","7,7"
R_3MRRZK9Ydn0sDrX,25,2,Audio,H212,"4,333","1,8"
R_3MRRZK9Ydn0sDrX,25,2,Audio,H213,"4,333","2,3"
R_3MRRZK9Ydn0sDrX,25,2,Audio,H214,"6,444","2,2"
R_3MRRZK9Ydn0sDrX,25,2,Audio,H216,"1,778","2,3"
R_3MRRZK9Ydn0sDrX,25,2,Audio,H217,"1,333","7,4"
R_3MRRZK9Ydn0sDrX,25,2,Audio,H218,"6,889","3,2"
R_3MRRZK9Ydn0sDrX,25,2,Audio,H219,"4,222",2
R_3MRRZK9Ydn0sDrX,25,2,Audio,H220,"4,111","7,1"
R_3MRRZK9Ydn0sDrX,25,2,Audio,H223,"4,556","2,1"
R_3MRRZK9Ydn0sDrX,25,2,Audio,H224,"3,000","2,4"
R_3MRRZK9Ydn0sDrX,25,2,Audio,H240,"4,889","1,1"
R_3MRRZK9Ydn0sDrX,25,2,Audio,H242,"3,333","1,9"
R_3MRRZK9Ydn0sDrX,25,2,Audio,H244,"1,444","7,3"
R_3MRRZK9Ydn0sDrX,25,2,Audio,H245,"2,000",2
R_3MRRZK9Ydn0sDrX,25,2,Audio,H246,"5,000","8,3"
R_3MRRZK9Ydn0sDrX,25,2,Audio,H249,"6,111","2,1"
R_3MRRZK9Ydn0sDrX,25,2,Audio,H250,"1,667","2,8"
R_3MRRZK9Ydn0sDrX,25,2,Audio,H251,"3,778","2,2"
R_3MRRZK9Ydn0sDrX,25,2,Audio,H253,"4,556",2
R_3MRRZK9Ydn0sDrX,25,2,Audio,H254,"3,667","2,5"
R_3MRRZK9Ydn0sDrX,25,2,Foto,H200,"4,111","5,1"
R_3MRRZK9Ydn0sDrX,25,2,Foto,H203,"4,444","3,5"
R_3MRRZK9Ydn0sDrX,25,2,Foto,H204,"6,111","3,1"
R_3MRRZK9Ydn0sDrX,25,2,Foto,H205,"2,333","1,8"
R_3MRRZK9Ydn0sDrX,25,2,Foto,H206,"5,111","1,7"
R_3MRRZK9Ydn0sDrX,25,2,Foto,H207,"6,778","2,2"
R_3MRRZK9Ydn0sDrX,25,2,Foto,H208,"6,333","0,7"
R_3MRRZK9Ydn0sDrX,25,2,Foto,H209,"4,000","8,2"
R_3MRRZK9Ydn0sDrX,25,2,Foto,H210,"2,111","1,2"
R_3MRRZK9Ydn0sDrX,25,2,Foto,H211,"4,778","1,9"
R_3MRRZK9Ydn0sDrX,25,2,Foto,H212,"4,333","2,3"
R_3MRRZK9Ydn0sDrX,25,2,Foto,H213,"4,333","8,7"
R_3MRRZK9Ydn0sDrX,25,2,Foto,H214,"6,444","8,5"
R_3MRRZK9Ydn0sDrX,25,2,Foto,H216,"1,778","0,5"
R_3MRRZK9Ydn0sDrX,25,2,Foto,H217,"1,333","8,3"
R_3MRRZK9Ydn0sDrX,25,2,Foto,H218,"6,889","9,2"
R_3MRRZK9Ydn0sDrX,25,2,Foto,H219,"4,222",2
R_3MRRZK9Ydn0sDrX,25,2,Foto,H220,"4,111",0
R_3MRRZK9Ydn0sDrX,25,2,Foto,H223,"4,556","3,2"
R_3MRRZK9Ydn0sDrX,25,2,Foto,H224,"3,000","1,4"
R_3MRRZK9Ydn0sDrX,25,2,Foto,H240,"4,889",1
R_3MRRZK9Ydn0sDrX,25,2,Foto,H242,"3,333","7,7"
R_3MRRZK9Ydn0sDrX,25,2,Foto,H244,"1,444","2,2"
R_3MRRZK9Ydn0sDrX,25,2,Foto,H245,"2,000","2,1"
R_3MRRZK9Ydn0sDrX,25,2,Foto,H246,"5,000","0,8"
R_3MRRZK9Ydn0sDrX,25,2,Foto,H249,"6,111","2,2"
R_3MRRZK9Ydn0sDrX,25,2,Foto,H250,"1,667","1,7"
R_3MRRZK9Ydn0sDrX,25,2,Foto,H251,"3,778","0,6"
R_3MRRZK9Ydn0sDrX,25,2,Foto,H253,"4,556",1
R_3MRRZK9Ydn0sDrX,25,2,Foto,H254,"3,667","1,3"
R_3MRRZK9Ydn0sDrX,25,2,Audiovisual,H200,"4,111","1,1"
R_3MRRZK9Ydn0sDrX,25,2,Audiovisual,H203,"4,444","1,6"
R_3MRRZK9Ydn0sDrX,25,2,Audiovisual,H204,"6,111","1,8"
R_3MRRZK9Ydn0sDrX,25,2,Audiovisual,H205,"2,333","1,9"
R_3MRRZK9Ydn0sDrX,25,2,Audiovisual,H206,"5,111","1,8"
R_3MRRZK9Ydn0sDrX,25,2,Audiovisual,H207,"6,778","1,3"
R_3MRRZK9Ydn0sDrX,25,2,Audiovisual,H208,"6,333","6,5"
R_3MRRZK9Ydn0sDrX,25,2,Audiovisual,H209,"4,000","7,6"
R_3MRRZK9Ydn0sDrX,25,2,Audiovisual,H210,"2,111",2
R_3MRRZK9Ydn0sDrX,25,2,Audiovisual,H211,"4,778","1,9"
R_3MRRZK9Ydn0sDrX,25,2,Audiovisual,H212,"4,333",2
R_3MRRZK9Ydn0sDrX,25,2,Audiovisual,H213,"4,333","1,4"
R_3MRRZK9Ydn0sDrX,25,2,Audiovisual,H214,"6,444","2,1"
R_3MRRZK9Ydn0sDrX,25,2,Audiovisual,H216,"1,778","1,7"
R_3MRRZK9Ydn0sDrX,25,2,Audiovisual,H217,"1,333","1,7"
R_3MRRZK9Ydn0sDrX,25,2,Audiovisual,H218,"6,889","1,7"
R_3MRRZK9Ydn0sDrX,25,2,Audiovisual,H219,"4,222","2,2"
R_3MRRZK9Ydn0sDrX,25,2,Audiovisual,H220,"4,111","1,7"
R_3MRRZK9Ydn0sDrX,25,2,Audiovisual,H223,"4,556",2
R_3MRRZK9Ydn0sDrX,25,2,Audiovisual,H224,"3,000","1,5"
R_3MRRZK9Ydn0sDrX,25,2,Audiovisual,H240,"4,889","1,8"
R_3MRRZK9Ydn0sDrX,25,2,Audiovisual,H242,"3,333","2,2"
R_3MRRZK9Ydn0sDrX,25,2,Audiovisual,H244,"1,444","2,5"
R_3MRRZK9Ydn0sDrX,25,2,Audiovisual,H245,"2,000","1,6"
R_3MRRZK9Ydn0sDrX,25,2,Audiovisual,H246,"5,000","1,9"
R_3MRRZK9Ydn0sDrX,25,2,Audiovisual,H249,"6,111","1,5"
R_3MRRZK9Ydn0sDrX,25,2,Audiovisual,H250,"1,667","1,4"
R_3MRRZK9Ydn0sDrX,25,2,Audiovisual,H251,"3,778",2
R_3MRRZK9Ydn0sDrX,25,2,Audiovisual,H253,"4,556",2
R_3MRRZK9Ydn0sDrX,25,2,Audiovisual,H254,"3,667","1,1"
R_1dKbaeubK43xA9E,19,2,Audio,H200,"4,111","5,1"
R_1dKbaeubK43xA9E,19,2,Audio,H203,"4,444",7
R_1dKbaeubK43xA9E,19,2,Audio,H204,"6,111",3
R_1dKbaeubK43xA9E,19,2,Audio,H205,"2,333","6,5"
R_1dKbaeubK43xA9E,19,2,Audio,H206,"5,111","2,1"
R_1dKbaeubK43xA9E,19,2,Audio,H207,"6,778","6,7"
R_1dKbaeubK43xA9E,19,2,Audio,H208,"6,333","1,2"
R_1dKbaeubK43xA9E,19,2,Audio,H209,"4,000","0,8"
R_1dKbaeubK43xA9E,19,2,Audio,H210,"2,111","0,2"
R_1dKbaeubK43xA9E,19,2,Audio,H211,"4,778","9,9"
R_1dKbaeubK43xA9E,19,2,Audio,H212,"4,333",2
R_1dKbaeubK43xA9E,19,2,Audio,H213,"4,333",9
R_1dKbaeubK43xA9E,19,2,Audio,H214,"6,444","1,9"
R_1dKbaeubK43xA9E,19,2,Audio,H216,"1,778","8,9"
R_1dKbaeubK43xA9E,19,2,Audio,H217,"1,333","7,9"
R_1dKbaeubK43xA9E,19,2,Audio,H218,"6,889","2,4"
R_1dKbaeubK43xA9E,19,2,Audio,H219,"4,222","6,8"
R_1dKbaeubK43xA9E,19,2,Audio,H220,"4,111","2,3"
R_1dKbaeubK43xA9E,19,2,Audio,H223,"4,556","0,4"
R_1dKbaeubK43xA9E,19,2,Audio,H224,"3,000","9,6"
R_1dKbaeubK43xA9E,19,2,Audio,H240,"4,889","1,8"
R_1dKbaeubK43xA9E,19,2,Audio,H242,"3,333",10
R_1dKbaeubK43xA9E,19,2,Audio,H244,"1,444","2,5"
R_1dKbaeubK43xA9E,19,2,Audio,H245,"2,000","7,9"
R_1dKbaeubK43xA9E,19,2,Audio,H246,"5,000","7,7"
R_1dKbaeubK43xA9E,19,2,Audio,H249,"6,111","1,8"
R_1dKbaeubK43xA9E,19,2,Audio,H250,"1,667","9,7"
R_1dKbaeubK43xA9E,19,2,Audio,H251,"3,778","7,3"
R_1dKbaeubK43xA9E,19,2,Audio,H253,"4,556","1,7"
R_1dKbaeubK43xA9E,19,2,Audio,H254,"3,667","2,8"
R_1dKbaeubK43xA9E,19,2,Foto,H200,"4,111","0,5"
R_1dKbaeubK43xA9E,19,2,Foto,H203,"4,444",0
R_1dKbaeubK43xA9E,19,2,Foto,H204,"6,111",0
R_1dKbaeubK43xA9E,19,2,Foto,H205,"2,333",0
R_1dKbaeubK43xA9E,19,2,Foto,H206,"5,111","8,4"
R_1dKbaeubK43xA9E,19,2,Foto,H207,"6,778",0
R_1dKbaeubK43xA9E,19,2,Foto,H208,"6,333",0
R_1dKbaeubK43xA9E,19,2,Foto,H209,"4,000","7,3"
R_1dKbaeubK43xA9E,19,2,Foto,H210,"2,111","3,1"
R_1dKbaeubK43xA9E,19,2,Foto,H211,"4,778","0,1"
R_1dKbaeubK43xA9E,19,2,Foto,H212,"4,333",0
R_1dKbaeubK43xA9E,19,2,Foto,H213,"4,333","0,2"
R_1dKbaeubK43xA9E,19,2,Foto,H214,"6,444",0
R_1dKbaeubK43xA9E,19,2,Foto,H216,"1,778",0
R_1dKbaeubK43xA9E,19,2,Foto,H217,"1,333","0,9"
R_1dKbaeubK43xA9E,19,2,Foto,H218,"6,889",8
R_1dKbaeubK43xA9E,19,2,Foto,H219,"4,222","2,3"
R_1dKbaeubK43xA9E,19,2,Foto,H220,"4,111","6,6"
R_1dKbaeubK43xA9E,19,2,Foto,H223,"4,556","3,7"
R_1dKbaeubK43xA9E,19,2,Foto,H224,"3,000","2,9"
R_1dKbaeubK43xA9E,19,2,Foto,H240,"4,889","7,1"
R_1dKbaeubK43xA9E,19,2,Foto,H242,"3,333","2,7"
R_1dKbaeubK43xA9E,19,2,Foto,H244,"1,444","2,6"
R_1dKbaeubK43xA9E,19,2,Foto,H245,"2,000",3
R_1dKbaeubK43xA9E,19,2,Foto,H246,"5,000","3,6"
R_1dKbaeubK43xA9E,19,2,Foto,H249,"6,111","3,4"
R_1dKbaeubK43xA9E,19,2,Foto,H250,"1,667","4,1"
R_1dKbaeubK43xA9E,19,2,Foto,H251,"3,778","4,1"
R_1dKbaeubK43xA9E,19,2,Foto,H253,"4,556","6,4"
R_1dKbaeubK43xA9E,19,2,Foto,H254,"3,667","0,4"
R_1dKbaeubK43xA9E,19,2,Audiovisual,H200,"4,111",0
R_1dKbaeubK43xA9E,19,2,Audiovisual,H203,"4,444","6,6"
R_1dKbaeubK43xA9E,19,2,Audiovisual,H204,"6,111","3,6"
R_1dKbaeubK43xA9E,19,2,Audiovisual,H205,"2,333","3,1"
R_1dKbaeubK43xA9E,19,2,Audiovisual,H206,"5,111","7,4"
R_1dKbaeubK43xA9E,19,2,Audiovisual,H207,"6,778","7,8"
R_1dKbaeubK43xA9E,19,2,Audiovisual,H208,"6,333","9,1"
R_1dKbaeubK43xA9E,19,2,Audiovisual,H209,"4,000",0
R_1dKbaeubK43xA9E,19,2,Audiovisual,H210,"2,111","4,1"
R_1dKbaeubK43xA9E,19,2,Audiovisual,H211,"4,778","3,5"
R_1dKbaeubK43xA9E,19,2,Audiovisual,H212,"4,333",3
R_1dKbaeubK43xA9E,19,2,Audiovisual,H213,"4,333","1,6"
R_1dKbaeubK43xA9E,19,2,Audiovisual,H214,"6,444","2,6"
R_1dKbaeubK43xA9E,19,2,Audiovisual,H216,"1,778","2,9"
R_1dKbaeubK43xA9E,19,2,Audiovisual,H217,"1,333","2,5"
R_1dKbaeubK43xA9E,19,2,Audiovisual,H218,"6,889","8,3"
R_1dKbaeubK43xA9E,19,2,Audiovisual,H219,"4,222","7,2"
R_1dKbaeubK43xA9E,19,2,Audiovisual,H220,"4,111",8
R_1dKbaeubK43xA9E,19,2,Audiovisual,H223,"4,556","6,5"
R_1dKbaeubK43xA9E,19,2,Audiovisual,H224,"3,000","3,6"
R_1dKbaeubK43xA9E,19,2,Audiovisual,H240,"4,889","6,7"
R_1dKbaeubK43xA9E,19,2,Audiovisual,H242,"3,333","8,7"
R_1dKbaeubK43xA9E,19,2,Audiovisual,H244,"1,444","6,9"
R_1dKbaeubK43xA9E,19,2,Audiovisual,H245,"2,000",6
R_1dKbaeubK43xA9E,19,2,Audiovisual,H246,"5,000","4,5"
R_1dKbaeubK43xA9E,19,2,Audiovisual,H249,"6,111","6,2"
R_1dKbaeubK43xA9E,19,2,Audiovisual,H250,"1,667","5,5"
R_1dKbaeubK43xA9E,19,2,Audiovisual,H251,"3,778","4,2"
R_1dKbaeubK43xA9E,19,2,Audiovisual,H253,"4,556",7
R_1dKbaeubK43xA9E,19,2,Audiovisual,H254,"3,667","4,5"
R_emoYLx9HdJT3tLP,26,2,Audio,H200,"4,111","6,1"
R_emoYLx9HdJT3tLP,26,2,Audio,H203,"4,444","6,1"
R_emoYLx9HdJT3tLP,26,2,Audio,H204,"6,111","7,3"
R_emoYLx9HdJT3tLP,26,2,Audio,H205,"2,333","6,3"
R_emoYLx9HdJT3tLP,26,2,Audio,H206,"5,111","6,3"
R_emoYLx9HdJT3tLP,26,2,Audio,H207,"6,778",6
R_emoYLx9HdJT3tLP,26,2,Audio,H208,"6,333",7
R_emoYLx9HdJT3tLP,26,2,Audio,H209,"4,000","7,1"
R_emoYLx9HdJT3tLP,26,2,Audio,H210,"2,111","6,9"
R_emoYLx9HdJT3tLP,26,2,Audio,H211,"4,778","6,3"
R_emoYLx9HdJT3tLP,26,2,Audio,H212,"4,333","7,1"
R_emoYLx9HdJT3tLP,26,2,Audio,H213,"4,333","7,3"
R_emoYLx9HdJT3tLP,26,2,Audio,H214,"6,444","6,3"
R_emoYLx9HdJT3tLP,26,2,Audio,H216,"1,778","6,4"
R_emoYLx9HdJT3tLP,26,2,Audio,H217,"1,333","6,5"
R_emoYLx9HdJT3tLP,26,2,Audio,H218,"6,889",7
R_emoYLx9HdJT3tLP,26,2,Audio,H219,"4,222","6,8"
R_emoYLx9HdJT3tLP,26,2,Audio,H220,"4,111","7,2"
R_emoYLx9HdJT3tLP,26,2,Audio,H223,"4,556","6,9"
R_emoYLx9HdJT3tLP,26,2,Audio,H224,"3,000","7,5"
R_emoYLx9HdJT3tLP,26,2,Audio,H240,"4,889","7,2"
R_emoYLx9HdJT3tLP,26,2,Audio,H242,"3,333","7,8"
R_emoYLx9HdJT3tLP,26,2,Audio,H244,"1,444","7,4"
R_emoYLx9HdJT3tLP,26,2,Audio,H245,"2,000","6,9"
R_emoYLx9HdJT3tLP,26,2,Audio,H246,"5,000","6,7"
R_emoYLx9HdJT3tLP,26,2,Audio,H249,"6,111","7,3"
R_emoYLx9HdJT3tLP,26,2,Audio,H250,"1,667","6,9"
R_emoYLx9HdJT3tLP,26,2,Audio,H251,"3,778","6,9"
R_emoYLx9HdJT3tLP,26,2,Audio,H253,"4,556","7,2"
R_emoYLx9HdJT3tLP,26,2,Audio,H254,"3,667","6,9"
R_emoYLx9HdJT3tLP,26,2,Foto,H200,"4,111","8,2"
R_emoYLx9HdJT3tLP,26,2,Foto,H203,"4,444","7,8"
R_emoYLx9HdJT3tLP,26,2,Foto,H204,"6,111","6,9"
R_emoYLx9HdJT3tLP,26,2,Foto,H205,"2,333","7,2"
R_emoYLx9HdJT3tLP,26,2,Foto,H206,"5,111","7,7"
R_emoYLx9HdJT3tLP,26,2,Foto,H207,"6,778","7,3"
R_emoYLx9HdJT3tLP,26,2,Foto,H208,"6,333","6,9"
R_emoYLx9HdJT3tLP,26,2,Foto,H209,"4,000","7,2"
R_emoYLx9HdJT3tLP,26,2,Foto,H210,"2,111","7,8"
R_emoYLx9HdJT3tLP,26,2,Foto,H211,"4,778","7,3"
R_emoYLx9HdJT3tLP,26,2,Foto,H212,"4,333","8,1"
R_emoYLx9HdJT3tLP,26,2,Foto,H213,"4,333","8,4"
R_emoYLx9HdJT3tLP,26,2,Foto,H214,"6,444","7,6"
R_emoYLx9HdJT3tLP,26,2,Foto,H216,"1,778","7,9"
R_emoYLx9HdJT3tLP,26,2,Foto,H217,"1,333","7,1"
R_emoYLx9HdJT3tLP,26,2,Foto,H218,"6,889","7,5"
R_emoYLx9HdJT3tLP,26,2,Foto,H219,"4,222","7,9"
R_emoYLx9HdJT3tLP,26,2,Foto,H220,"4,111","7,5"
R_emoYLx9HdJT3tLP,26,2,Foto,H223,"4,556","6,1"
R_emoYLx9HdJT3tLP,26,2,Foto,H224,"3,000","6,4"
R_emoYLx9HdJT3tLP,26,2,Foto,H240,"4,889","6,1"
R_emoYLx9HdJT3tLP,26,2,Foto,H242,"3,333","6,2"
R_emoYLx9HdJT3tLP,26,2,Foto,H244,"1,444","6,6"
R_emoYLx9HdJT3tLP,26,2,Foto,H245,"2,000","6,3"
R_emoYLx9HdJT3tLP,26,2,Foto,H246,"5,000","7,2"
R_emoYLx9HdJT3tLP,26,2,Foto,H249,"6,111","6,6"
R_emoYLx9HdJT3tLP,26,2,Foto,H250,"1,667","7,6"
R_emoYLx9HdJT3tLP,26,2,Foto,H251,"3,778","6,9"
R_emoYLx9HdJT3tLP,26,2,Foto,H253,"4,556","6,6"
R_emoYLx9HdJT3tLP,26,2,Foto,H254,"3,667","7,3"
R_emoYLx9HdJT3tLP,26,2,Audiovisual,H200,"4,111","7,4"
R_emoYLx9HdJT3tLP,26,2,Audiovisual,H203,"4,444","8,6"
R_emoYLx9HdJT3tLP,26,2,Audiovisual,H204,"6,111","7,5"
R_emoYLx9HdJT3tLP,26,2,Audiovisual,H205,"2,333","8,2"
R_emoYLx9HdJT3tLP,26,2,Audiovisual,H206,"5,111","8,1"
R_emoYLx9HdJT3tLP,26,2,Audiovisual,H207,"6,778","7,5"
R_emoYLx9HdJT3tLP,26,2,Audiovisual,H208,"6,333","7,3"
R_emoYLx9HdJT3tLP,26,2,Audiovisual,H209,"4,000","7,7"
R_emoYLx9HdJT3tLP,26,2,Audiovisual,H210,"2,111",7
R_emoYLx9HdJT3tLP,26,2,Audiovisual,H211,"4,778","7,7"
R_emoYLx9HdJT3tLP,26,2,Audiovisual,H212,"4,333","7,7"
R_emoYLx9HdJT3tLP,26,2,Audiovisual,H213,"4,333","6,9"
R_emoYLx9HdJT3tLP,26,2,Audiovisual,H214,"6,444","7,7"
R_emoYLx9HdJT3tLP,26,2,Audiovisual,H216,"1,778","6,9"
R_emoYLx9HdJT3tLP,26,2,Audiovisual,H217,"1,333","7,3"
R_emoYLx9HdJT3tLP,26,2,Audiovisual,H218,"6,889","7,9"
R_emoYLx9HdJT3tLP,26,2,Audiovisual,H219,"4,222",8
R_emoYLx9HdJT3tLP,26,2,Audiovisual,H220,"4,111","7,5"
R_emoYLx9HdJT3tLP,26,2,Audiovisual,H223,"4,556","7,5"
R_emoYLx9HdJT3tLP,26,2,Audiovisual,H224,"3,000","7,4"
R_emoYLx9HdJT3tLP,26,2,Audiovisual,H240,"4,889","6,9"
R_emoYLx9HdJT3tLP,26,2,Audiovisual,H242,"3,333","6,7"
R_emoYLx9HdJT3tLP,26,2,Audiovisual,H244,"1,444","7,2"
R_emoYLx9HdJT3tLP,26,2,Audiovisual,H245,"2,000",7
R_emoYLx9HdJT3tLP,26,2,Audiovisual,H246,"5,000","6,8"
R_emoYLx9HdJT3tLP,26,2,Audiovisual,H249,"6,111",7
R_emoYLx9HdJT3tLP,26,2,Audiovisual,H250,"1,667","7,4"
R_emoYLx9HdJT3tLP,26,2,Audiovisual,H251,"3,778","7,4"
R_emoYLx9HdJT3tLP,26,2,Audiovisual,H253,"4,556","7,3"
R_emoYLx9HdJT3tLP,26,2,Audiovisual,H254,"3,667","7,7"
R_22Xm5uuVxYQ08Mk,19,2,Audio,H200,"4,111","1,8"
R_22Xm5uuVxYQ08Mk,19,2,Audio,H203,"4,444","1,6"
R_22Xm5uuVxYQ08Mk,19,2,Audio,H204,"6,111","0,9"
R_22Xm5uuVxYQ08Mk,19,2,Audio,H205,"2,333",0
R_22Xm5uuVxYQ08Mk,19,2,Audio,H206,"5,111","1,4"
R_22Xm5uuVxYQ08Mk,19,2,Audio,H207,"6,778","1,2"
R_22Xm5uuVxYQ08Mk,19,2,Audio,H208,"6,333","1,4"
R_22Xm5uuVxYQ08Mk,19,2,Audio,H209,"4,000",0
R_22Xm5uuVxYQ08Mk,19,2,Audio,H210,"2,111","0,6"
R_22Xm5uuVxYQ08Mk,19,2,Audio,H211,"4,778",4
R_22Xm5uuVxYQ08Mk,19,2,Audio,H212,"4,333","0,7"
R_22Xm5uuVxYQ08Mk,19,2,Audio,H213,"4,333","2,1"
R_22Xm5uuVxYQ08Mk,19,2,Audio,H214,"6,444","2,6"
R_22Xm5uuVxYQ08Mk,19,2,Audio,H216,"1,778","2,6"
R_22Xm5uuVxYQ08Mk,19,2,Audio,H217,"1,333",3
R_22Xm5uuVxYQ08Mk,19,2,Audio,H218,"6,889","3,3"
R_22Xm5uuVxYQ08Mk,19,2,Audio,H219,"4,222","1,9"
R_22Xm5uuVxYQ08Mk,19,2,Audio,H220,"4,111","1,9"
R_22Xm5uuVxYQ08Mk,19,2,Audio,H223,"4,556","1,9"
R_22Xm5uuVxYQ08Mk,19,2,Audio,H224,"3,000","2,5"
R_22Xm5uuVxYQ08Mk,19,2,Audio,H240,"4,889","2,1"
R_22Xm5uuVxYQ08Mk,19,2,Audio,H242,"3,333","1,8"
R_22Xm5uuVxYQ08Mk,19,2,Audio,H244,"1,444","1,8"
R_22Xm5uuVxYQ08Mk,19,2,Audio,H245,"2,000","1,7"
R_22Xm5uuVxYQ08Mk,19,2,Audio,H246,"5,000","2,1"
R_22Xm5uuVxYQ08Mk,19,2,Audio,H249,"6,111","1,4"
R_22Xm5uuVxYQ08Mk,19,2,Audio,H250,"1,667","1,2"
R_22Xm5uuVxYQ08Mk,19,2,Audio,H251,"3,778",2
R_22Xm5uuVxYQ08Mk,19,2,Audio,H253,"4,556","1,7"
R_22Xm5uuVxYQ08Mk,19,2,Audio,H254,"3,667","1,6"
R_22Xm5uuVxYQ08Mk,19,2,Foto,H200,"4,111",2
R_22Xm5uuVxYQ08Mk,19,2,Foto,H203,"4,444",2
R_22Xm5uuVxYQ08Mk,19,2,Foto,H204,"6,111",2
R_22Xm5uuVxYQ08Mk,19,2,Foto,H205,"2,333",1
R_22Xm5uuVxYQ08Mk,19,2,Foto,H206,"5,111",1
R_22Xm5uuVxYQ08Mk,19,2,Foto,H207,"6,778",1
R_22Xm5uuVxYQ08Mk,19,2,Foto,H208,"6,333","0,8"
R_22Xm5uuVxYQ08Mk,19,2,Foto,H209,"4,000",1
R_22Xm5uuVxYQ08Mk,19,2,Foto,H210,"2,111",1
R_22Xm5uuVxYQ08Mk,19,2,Foto,H211,"4,778",1
R_22Xm5uuVxYQ08Mk,19,2,Foto,H212,"4,333",1
R_22Xm5uuVxYQ08Mk,19,2,Foto,H213,"4,333",1
R_22Xm5uuVxYQ08Mk,19,2,Foto,H214,"6,444","2,5"
R_22Xm5uuVxYQ08Mk,19,2,Foto,H216,"1,778",1
R_22Xm5uuVxYQ08Mk,19,2,Foto,H217,"1,333","0,9"
R_22Xm5uuVxYQ08Mk,19,2,Foto,H218,"6,889","2,9"
R_22Xm5uuVxYQ08Mk,19,2,Foto,H219,"4,222","0,8"
R_22Xm5uuVxYQ08Mk,19,2,Foto,H220,"4,111",2
R_22Xm5uuVxYQ08Mk,19,2,Foto,H223,"4,556","0,8"
R_22Xm5uuVxYQ08Mk,19,2,Foto,H224,"3,000",1
R_22Xm5uuVxYQ08Mk,19,2,Foto,H240,"4,889","0,7"
R_22Xm5uuVxYQ08Mk,19,2,Foto,H242,"3,333","1,2"
R_22Xm5uuVxYQ08Mk,19,2,Foto,H244,"1,444","0,7"
R_22Xm5uuVxYQ08Mk,19,2,Foto,H245,"2,000","1,2"
R_22Xm5uuVxYQ08Mk,19,2,Foto,H246,"5,000","0,6"
R_22Xm5uuVxYQ08Mk,19,2,Foto,H249,"6,111","0,5"
R_22Xm5uuVxYQ08Mk,19,2,Foto,H250,"1,667",0
R_22Xm5uuVxYQ08Mk,19,2,Foto,H251,"3,778",0
R_22Xm5uuVxYQ08Mk,19,2,Foto,H253,"4,556","3,5"
R_22Xm5uuVxYQ08Mk,19,2,Foto,H254,"3,667","0,7"
R_22Xm5uuVxYQ08Mk,19,2,Audiovisual,H200,"4,111","1,4"
R_22Xm5uuVxYQ08Mk,19,2,Audiovisual,H203,"4,444","2,1"
R_22Xm5uuVxYQ08Mk,19,2,Audiovisual,H204,"6,111","0,5"
R_22Xm5uuVxYQ08Mk,19,2,Audiovisual,H205,"2,333",1
R_22Xm5uuVxYQ08Mk,19,2,Audiovisual,H206,"5,111","2,4"
R_22Xm5uuVxYQ08Mk,19,2,Audiovisual,H207,"6,778","2,1"
R_22Xm5uuVxYQ08Mk,19,2,Audiovisual,H208,"6,333","0,2"
R_22Xm5uuVxYQ08Mk,19,2,Audiovisual,H209,"4,000",1
R_22Xm5uuVxYQ08Mk,19,2,Audiovisual,H210,"2,111","2,3"
R_22Xm5uuVxYQ08Mk,19,2,Audiovisual,H211,"4,778","1,4"
R_22Xm5uuVxYQ08Mk,19,2,Audiovisual,H212,"4,333","1,8"
R_22Xm5uuVxYQ08Mk,19,2,Audiovisual,H213,"4,333","1,4"
R_22Xm5uuVxYQ08Mk,19,2,Audiovisual,H214,"6,444","1,8"
R_22Xm5uuVxYQ08Mk,19,2,Audiovisual,H216,"1,778",2
R_22Xm5uuVxYQ08Mk,19,2,Audiovisual,H217,"1,333","1,2"
R_22Xm5uuVxYQ08Mk,19,2,Audiovisual,H218,"6,889","1,7"
R_22Xm5uuVxYQ08Mk,19,2,Audiovisual,H219,"4,222","0,6"
R_22Xm5uuVxYQ08Mk,19,2,Audiovisual,H220,"4,111","1,1"
R_22Xm5uuVxYQ08Mk,19,2,Audiovisual,H223,"4,556","1,2"
R_22Xm5uuVxYQ08Mk,19,2,Audiovisual,H224,"3,000","2,3"
R_22Xm5uuVxYQ08Mk,19,2,Audiovisual,H240,"4,889",1
